編號,語別,詞語,語源,義項,詞類,等級,翻譯,分類,近義詞,反義詞,相關詞,附註
705828,24,sapelj,,2405902,,,隔熱起鍋布,,,,,
705830,24,sapui,,2405903,,,火,,,,,
705831,24,sapuisiq,706479,2405904,,,想小解,,,,,
705832,24,sapulju,704900,2405905,,,另人毛骨悚然,,,,,
705833,24,sapuy,PAN28117,2405906,,I,火,自然景觀,,,,
705834,24,saqetju,,2405907,,S,病；痛,,,,,
705834,24,saqetju,,2405908,,S,好痛,生老病死傷,,,,
705834,24,saqetju,,2405909,,S,痛；生病,,,,,
705835,24,saqetjuan,705834,2405910,,,病的名稱,,,,,
705835,24,saqetjuan,705834,2405911,,,疾病；毛病,,,,,
705836,24,saqetjuqetju,,2405912,,,生病的,,,,,
705836,24,saqetjuqetju,,2405913,,,生病,,,,,
705837,24,saqimqim,705374,2405914,,,嗅到…燻烤肉味,,,,,
705838,24,sara,,2405915,,U,篩子,09物品(不含食品),,,,
705839,24,saraw-,,2405916,,,具有逃之意,,,,,
705840,24,saregem,705569#2405623,2405917,,,畏懼感,,,,,
705840,24,saregem,705569#2405623,2405918,,,威嚴,,,,,
705841,24,saregeman,705569#2405623,2405919,,,尊榮,,,,,
705842,24,sarequng,705619#2405677,2405920,,,沉睡打鼾,,,,,
705843,24,sarukamayanga,701616,2405921,,,真是的,,,,,
705844,24,sarukuya,702462,2405922,,,不舒服,,,,,
705845,24,sarumata,,2405923,,,內褲,,,,,
705846,24,sarunguaq,704095,2405924,,,舒服；舒適,,,,,
705846,24,sarunguaq,704095,2405925,,,舒適,,,,,
705848,24,sasa,,2405926,,,自我欣慰,,,,,
705850,24,sasaleven,705955,2405927,,,要做川燙的菜料,,,,,
705851,24,sasaljak,,2405928,,,沙薩拉克部落,,,,,
705852,24,sasansiavan,,2405929,,,湯鍋,物品(不含食品),,,,
705853,24,sasapain,705826#2405899,2405930,,,待剷平之地,,,,,
705855,24,sasavelan,,2405931,,,大鍋子,,,,,
705856,24,sasavelen,705955,2405932,,,要川燙的,,,,,
705857,24,sasekauljan,705938,2405933,,,僕人；受僕役的,,,,,
705858,24,sasekezan,705943,2405934,,,歇腳之處,,,,,
705859,24,sasenayan,706163,2405935,,,演唱廳,,,,,
705860,24,sasequ,706210,2405936,,,氣味（臭味）,,,,,
705861,24,sasequsequ,706210,2405937,,,很臭,,,,,
705862,24,sasi’,,2405938,,S,螞蟻,動物(含昆蟲),,,,
705863,24,sasigalju,701069,2405939,,,慢半拍,,,,,
705865,24,sasiq,,2405940,,,螞蟻,,,,,
705866,24,sasuayan,705865,2405941,,,（木製）門楣,,,,,
705867,24,sasululjai,702940,2405942,,,你很疲累,,,,,
705868,24,sasupuan,706598#2406636,2405943,,,讀書室（房）,,,,,
705869,24,sasupuin,706598#2406636,2405944,,,功課,,,,,
705870,24,sasusuan,706611#2406652,2405945,,,領袖；法規,,,,,
705872,24,satemekel,706821,2405946,,,想喝,,,,,
705873,24,sau,,2405947,,,趕；走；起,,,,,
705873,24,sau,,2405948,,,去吧,,,,,
705873,24,sau,,2405949,,,去,,,,,
705874,24,sau’aljay,,2405950,,B,英俊,特徵,,,,
705875,24,saugseg,705873,2405951,,,被吵醒,,,,,
705877,24,sauinamen,705873,2405952,,,趕人,,,,,
705878,24,saulian,,2405953,,,金線蓮,,,,,
705879,24,sauljauljai,,2405954,,,石牌柱,,,,,
705880,24,sauni,PAN28118,2405955,,,待會兒；等一下,,,,,
705881,24,sauqaljai,707452,2405956,,,帥哥,,,,,
705883,24,sauram,,2405957,,,欲求；欲望；性欲,,,,,
705884,24,sauraman,705883,2405958,,,性欲；欲望,,,,,
705886,24,sauyin,,2405959,,,給他放走；革職,,,,,
705888,24,sauzayan,,2405960,,,財產,,,,,
705889,24,sauzuku,707974,2405961,,,紹族,,,,,
705890,24,savac-,,2405962,,,具有｢堆｣之意,,,,,
705891,24,savaqar,707540,2405963,,,表示噁心,,,,,
705892,24,savaqar-,,2405964,,,具有｢潔癖｣之意,,,,,
705893,24,savaqaran,705892,2405965,,,表示潔癖,,,,,
705894,24,savarequng,705619#2405677,2405966,,,好似會打鼾,,,,,
705895,24,savavayan,707579,2405967,,,女人味,,,,,
705896,24,savid,PAN28071,2405968,,S,都,助詞或其他,,,,
705896,24,savid,PAN28071,2405969,,S,都；盡,36助詞或其他,,,,
705897,24,savid-,,2405970,,,具有｢專挑｣之意,,,,,
705898,24,saviki,PAN30000,2405971,,S,檳榔,植物,,,,
705899,24,savuvuk,,2405972,,,腐臭味,,,,,
705900,24,sayda,,2405973,,,汽水,,,,,
705901,24,sazuain,707969#2407991,2405974,,,過去探視,,,,,
705902,24,sazuau,707969#2407991,2405975,,,請過去一趟,,,,,
705903,24,se,,2405976,,,屬於,,,,,
705903,24,se,,2405977,,,泛指同一群體,,,,,
705906,24,sebuqbuq,700262,2405978,,,溺水,,,,,
705907,24,secaca,700273,2405979,,,被倒出來,,,,,
705908,24,secacadja,700295,2405980,,,生疏；不來往,,,,,
705909,24,secacikel,700551,2405981,,,倒退,,,,,
705910,24,secalivat,700319,2405982,,,...過後,,,,,
705911,24,secalivatanga,700319,2405983,,,已經過去,,,,,
705912,24,secaljisi,705903,2405984,,,射鹿部落的人,,,,,
705913,24,secapilj,700349,2405985,,,被牽連,,,,,
705914,24,secekcek,700391,2405986,,,插；刺,,,,,
705915,24,seceker,700395,2405987,,,停,,,,,
705916,24,secevucecung,705917,2405988,,,遭遇,,,,,
705917,24,secevung,700539,2405989,,S,遇到,28認知感官,,,,
705917,24,secevung,700539,2405990,,S,突然生病（遭鬼附身）,28認知感官,,,,
705918,24,secugcug,700624,2405991,,,被撞,,,,,
705921,24,sedjadjeljek,700714,2405992,,,親近,,,,,
705922,24,sedjaljep,700733,2405993,,,適合,,,,,
705923,24,sedjam,PAN28201,2405994,,,具有借之意,,,,,
705923,24,sedjam,,2405995,,,女子名,,,,,
705924,24,sedjekec,700782,2405996,,,沾黏,,,,,
705925,24,sedjivic,700871#2400864,2405997,,,意外觸及高處,,,,,
705926,24,sedrupaq,,2405998,,,踩到,,,,,
705927,24,se’edralus,,2405999,,,滑倒,,,,,
705928,24,segalju,701069,2406000,,B,斯文,24抽象名詞,,,,
705929,24,segarang,701079,2406001,,,不想跟去,,,,,
705930,24,segesegu,705873,2406002,,,叫醒,,,,,
705931,24,sekacedas,,2406003,,,東排灣,,,,,
705933,24,sekaledep,,2406004,,,中排灣族,,,,,
705934,24,sekam,,2406005,,,蓆；墊子,,,,,
705935,24,sekaman,705934,2406006,,,墊在底部,,,,,
705936,24,sekapalak,704318,2406007,,,背離；迷路,,,,,
705937,24,sekataqed,,2406008,,,入睡,,,,,
705938,24,sekaulj-,,2406009,,,具有｢熱心服務、使差、聽命｣之意,,,,,
705939,24,sekauljan,,2406010,,,派遣,,,,,
705940,24,sekaumalj,707426,2406011,,,移動；換,,,,,
705941,24,sekavililj,707738,2406012,,B,趕不上,24抽象名詞,,,,
705942,24,sekazu,,2406013,,,烏心石（樹種）,,,,,
705943,24,sekez-,PAN30297,2406014,,,具有｢停下休息｣之意,,,,,
705944,24,sekezan,705943,2406015,,,休息片刻,,,,,
705945,24,sekezu,705943,2406016,,,請停止,,,,,
705946,24,sekiamav,701888,2406017,,,好像,,,,,
705947,24,sekuc-,,2406018,,,具有｢抽筋｣之意,,,,,
705948,24,sekulung,702417,2406019,,,不好看,,,,,
705949,24,seladenga,,2406020,,I,聽說,,,,,
705950,24,selak-,,2406021,,,具有｢開、發｣之意,,,,,
705951,24,selamu,702494,2406022,,,允許,,,,,
705953,24,selangeda,702497,2406023,,I,輾轉聽到,24抽象名詞,,,,
705954,24,selapai,702504,2406024,,,折磨；極為；加害；更嚴重,,,,,
705955,24,selaw-,,2406025,,,具有｢燙過、川燙｣之意,,,,,
705956,24,selem,,2406026,,,避邪,,,,,
705956,24,selem,,2406027,,,陰間,,,,,
705957,24,selemalemananga,,2406028,,,傍晚,,,,,
705958,24,seleman,705956#2406027,2406029,,,夜晚,,,,,
705959,24,selep,,2406030,,,人名（女性）,,,,,
705959,24,selep,,2406031,,,女名,,,,,
705959,24,selep,,2406032,,,（女子名）,,,,,
705960,24,seliap,,2406033,,,天空紅紅的,,,,,
705961,24,seljaljiak,702718,2406034,,,散播,,,,,
705962,24,seljang,,2406035,,,一起長大之朋友,,,,,
705962,24,seljang,,2406036,,,同情心,,,,,
705963,24,seljaseljang,,2406037,,,同伴；同學；同期；同班,,,,,
705964,24,seljayar,702783,2406038,,,傳染,,,,,
705965,24,seljec,,2406039,,,做月子,,,,,
705966,24,seljecu,,2406040,,,請蒸熱食物,,,,,
705967,24,seljekuya,702462,2406041,,,倒楣,,,,,
705968,24,seljenguaq,702852,2406042,,,舒適；適宜,,,,,
705969,24,seljud-,,2406043,,,具有｢全部、拿光｣之意,,,,,
705970,24,seljudjen,705969,2406044,,,全部拿光,,,,,
705971,24,seljupetje,,2406045,,,南田部落,,,,,
705972,24,seljus-,,2406046,,,具有｢戳｣之意,,,,,
705973,24,seljuseljutjen,,2406047,,,祭神工具,,,,,
705974,24,seluc,705975,2406048,,U,陷阱；繩結,,,,,
705975,24,seluc-,,2406049,,,具有｢陷阱、吊掛、被勒｣之意,,,,,
705976,24,sema,PAN28183,2406050,,I,舌頭,身體部位,,,,
705976,24,sema,,2406051,,I,（從某處）到某處,空間,,,,
705976,24,sema,,2406052,,I,前往；到；去,06身體部位,,,,
705976,24,sema,,2406053,,I,到,06身體部位,,,,
705978,24,semacasav,700364,2406054,,,出來,,,,,
705979,24,semacemecemel,,2406055,,,到森林野地,,,,,
705979,24,semacemecemel,,2406056,,,前往野地,,,,,
705980,24,semadjelung,705744,2406057,,,加重,,,,,
705981,24,semagadu,,2406058,,,到山上去,,,,,
705981,24,semagadu,,2406059,,,到山上,,,,,
705982,24,semagakku,701059,2406060,,,前往學校,,,,,
705982,24,semagakku,701059,2406061,,,到學校,,,,,
705982,24,semagakku,701059,2406062,,,往學校,,,,,
705982,24,semagakku,701059,2406063,,,去學校,,,,,
705983,24,semainu,701342,2406064,,,往哪裡去,,,,,
705984,24,semakazayazaya,,2406065,,,瑪家村（部落）,,,,,
705986,24,semakiukai,702301,2406066,,,去教會,,,,,
705987,24,semakuc,705759,2406067,,S,搬運,肢體動作,,,,
705989,24,semalimsim,,2406068,,,貧苦；貧窮,,,,,
705990,24,semaljinga,705782,2406069,,,令人羨慕,,,,,
705991,24,semaljivalav,705784,2406070,,,令人傷心,,,,,
705993,24,semalum,705789,2406071,,,使...變香,,,,,
705994,24,semamali,,2406072,,,令人驚嘆,,,,,
705995,24,semamalji,703211,2406073,,,令人驚訝,,,,,
705996,24,semamaza,,2406074,,,到這裡,,,,,
705997,24,seman,,2406075,,,製作成…、成為…,,,,,
705997,24,seman,,2406076,,,做；弄,,,,,
705999,24,semanberaq,700214#2400203,2406077,,,看不起,,,,,
706000,24,semancaqev,700353,2406078,,,做蓋子,,,,,
706001,24,semandjamai,700743,2406079,,,做菜,,,,,
706003,24,semandjeli,700787,2406080,,,嘲笑,,,,,
706004,24,semane,,2406081,,,製作,,,,,
706005,24,semanearai,700121,2406082,,,製作漁網,,,,,
706006,24,semaneka,704051,2406083,,,輕視不尊重,,,,,
706007,24,semanengeli,705804,2406084,,,去嘲笑,,,,,
706008,24,semanevuvuvuvuan,,2406085,,,築巢,,,,,
706009,24,semangakku,701059,2406086,,,蓋學校,,,,,
706010,24,semangaruc,701081,2406087,,,做梳子,,,,,
706011,24,semangel,705815,2406088,,,當作枕頭,,,,,
706012,24,semangudjus,704098,2406089,,,用鼻子.,,,,,
706013,24,semankai,701467#2401374,2406090,,,戲言當真；介意,,,,,
706014,24,semankakanen,701623,2406091,,,備餐,,,,,
706015,24,semankala,701542,2406092,,,整理線；做成線,,,,,
706016,24,semankaljualaq,,2406093,,,織成蜘蛛網,,,,,
706017,24,semankasui,701687,2406094,,,做褲子,,,,,
706018,24,semankava,701719,2406095,,,做衣服,,,,,
706019,24,semankinsa,702071,2406096,,,做飯,,,,,
706020,24,semankizing,702346,2406097,,,做湯匙,,,,,
706021,24,semankuang,702353,2406098,,,做槍,,,,,
706022,24,semankubav,702360,2406099,,,製作穀倉,,,,,
706023,24,semankun,702426,2406100,,,做裙子,,,,,
706024,24,semanlaljing,702490,2406101,,,裝水管,,,,,
706025,24,semanlialiav,,2406102,,,經歷多次,,,,,
706026,24,semanljaceng,702688,2406103,,,準備要煮的菜,,,,,
706027,24,semanljavaran,702765,2406104,,,造謠,,,,,
706028,24,semanljemet,702828,2406105,,,輕視鄙視,,,,,
706029,24,semanljikayan,702875,2406106,,,譏笑、批評,,,,,
706030,24,semanmaqacuvucuvung,705007,2406107,,,成年禮,,,,,
706031,24,semannamacai,700300,2406108,,,準備葬禮,,,,,
706032,24,semanpakung,704314,2406109,,,蓋廟宇,,,,,
706033,24,semanpang,704367,2406110,,,製作麵包,,,,,
706034,24,semanqavay,705152,2406111,,,做小米糕,,,,,
706035,24,semanquma,705484,2406112,,,做田,,,,,
706036,24,semanquzu,705526,2406113,,,做飼料,,,,,
706037,24,semansapui,705830,2406114,,,火把,,,,,
706038,24,semansipaizan,704254,2406115,,,製作扇子,,,,,
706039,24,semansunatj,706592,2406116,,,出書,,,,,
706040,24,semantadalj,706627,2406117,,,做梯子,,,,,
706041,24,semantjakaz,706980,2406118,,,編竹篩子,,,,,
706042,24,semanumaq,707430,2406119,,,蓋（石板）房屋,,,,,
706043,24,semanvaleng,707501,2406120,,,製作醃肉,,,,,
706044,24,semanvililj,707738,2406121,,,輕視歧視,,,,,
706045,24,semanvusam,707838#2407852,2406122,,,篩選種子,,,,,
706045,24,semanvusam,707838#2407853,2406123,,,擁立頭目,,,,,
706046,24,semapairang,704247,2406124,,,去平地；到漢人的地方,,,,,
706047,24,semapaisu,704248,2406125,,,用錢,,,,,
706048,24,semapana,,2406126,,,去河流,,,,,
706049,24,semapesap,,2406127,,I,（用手）挖掘,肢體動作,,,,
706050,24,semapicul,704709,2406128,,,憑著力量,,,,,
706051,24,semapulju,704900,2406129,,,另人毛骨悚然,,,,,
706053,24,semasa,705848,2406130,,,安撫；安慰,,,,,
706054,24,sematjez,PAN28130,2406131,,I,送（客人）,行動,,,,
706054,24,sematjez,PAN28130,2406132,,I,送,25行動,,,,
706055,24,sematjumaq,707430,2406133,,,進屋內,,,,,
706056,24,sematua,,2406134,,,走到什麼的,,,,,
706057,24,semau,,2406135,,S,趕走,行動,,,,
706059,24,semaumaq,707430,2406136,,,回家,,,,,
706060,24,semavac,705890,2406137,,,堆材,,,,,
706061,24,semavaqar,707540,2406138,,,令人噁心,,,,,
706062,24,semavavua,707582,2406139,,,到田園,,,,,
706062,24,semavavua,707582,2406140,,,去田裡,,,,,
706063,24,semavid,705897,2406141,,,專挑,,,,,
706068,24,semekaulj,705938,2406142,,S,使喚,助動詞,,,,
706068,24,semekaulj,705938,2406143,,S,請他人幫忙,33助動詞,,,,
706069,24,semekez,,2406144,,U,停止,30生活作息,,,,
706069,24,semekez,,2406145,,U,休息（停止工作）,身體部位,,,,
706070,24,semelaw,705955,2406146,,,川燙,,,,,
706071,24,semelem,705956#2406027,2406147,,,埋葬,,,,,
706072,24,semeliap,705960,2406148,,,天空紅紅的,,,,,
706074,24,semeljud,,2406149,,,使用,其他,,,,
706075,24,semeljudj,705969,2406150,,U,全部吃光,34其他,,,,
706077,24,semema,705976,2406151,,,向…吐舌,,,,,
706078,24,semenav,706164,2406152,,,清洗,,,,,
706079,24,semenay,,2406153,,B,唱歌,生活作息,,,,
706080,24,semengac,706169,2406154,,,令人討厭,,,,,
706081,24,semepet,706196,2406155,,,扭乾,,,,,
706083,24,semeqetj,706208,2406156,,,存,,,,,
706084,24,semequ,706210,2406157,,,聞；嗅,,,,,
706088,24,semetu,706219,2406158,,,觸電,,,,,
706090,24,seme’u,,2406159,,I,聞（如聞味道）,認知感官,,,,
706091,24,semevalj,706226,2406160,,,揹（人）,肢體動作,,,,
706091,24,semevalj,706226,2406161,,,背起,,,,,
706092,24,semevec,706227,2406162,,,弄直,,,,,
706093,24,semevus,706239,2406163,,,熄火,,,,,
706095,24,semiaq,706255,2406164,,,令人不齒,,,,,
706096,24,semiav,706261,2406165,,,喝湯,,,,,
706097,24,semicuacuayan,,2406166,,,很傳統的,,,,,
706098,24,semika,,2406167,,,鋪床,生活作息,,,,
706099,24,semikau,706322,2406168,,,背著線織袋（網袋）,,,,,
706100,24,semila,706343,2406169,,,使人感到膩,,,,,
706101,24,semiljeva,706352,2406170,,,分享獵肉,,,,,
706103,24,seminamalji,,2406171,,,令人不可思議,,,,,
706104,24,semingilj,706376,2406172,,,燃燒小米梗產生之燻煙,,,,,
706106,24,semiqisiqitj,706107,2406173,,,正斜眼看,,,,,
706107,24,semiqitj,,2406174,,,斜眼,,,,,
706108,24,semivasi,,2406175,,,芒草覆蓋石板法,,,,,
706109,24,semiyup,,2406176,,S,吸,飲食,,,,
706110,24,semkep,,2406177,,,孵蛋,,,,,
706111,24,semkez,705943,2406178,,B,停止,生活作息,,,,
706112,24,semnai,706163,2406179,,,唱歌,,,,,
706113,24,semnasenai,706163,2406180,,,正在唱歌,,,,,
706114,24,semqas,,2406181,,,砍,,,,,
706115,24,semu-,,2406182,,,具有｢除去…｣之意,,,,,
706116,24,semu ricing,,2406183,,,砍除雜枝,肢體動作,,,,
706117,24,semualap,,2406184,,U,除掉,34其他,,,,
706118,24,semu’aljic,,2406185,,I,剝樹皮,肢體動作,,,,
706119,24,semuap,,2406186,,S,打掃,生活作息,,,,
706121,24,semuca’ev,,2406187,,U,掀開（如掀開蓋子）,生活作息,,,,
706123,24,semucemelj,,2406188,,,清除垃圾,,,,,
706124,24,semucevelj,700529,2406189,,,清除掩埋物,,,,,
706125,24,semucikel,700551,2406190,,,取消,,,,,
706127,24,semudjilai,700848,2406191,,,吐…汁,,,,,
706128,24,semu’eljev,,2406192,,,打開,行動,,,,
706129,24,semuiljuq,701287,2406193,,,挖耳垢,,,,,
706130,24,semukaizuanan,,2406194,,,占地方、占空間,,,,,
706131,24,semukava,706115,2406195,,,脫衣服,,,,,
706132,24,semukedri,701870,2406196,,,吃一點,,,,,
706133,24,semukiam,701887,2406197,,,還債,,,,,
706134,24,semukuz,,2406198,,S,禁止,其他,,,,
706136,24,semuliav,702599,2406199,,,吃太多太多,,,,,
706138,24,semumuqic,703835,2406200,,,擦掉眼屎,,,,,
706139,24,semungadjai,704064,2406201,,,清除鍋牛黏液,,,,,
706140,24,semungicu,,2406202,,S,削（水果）,肢體動作,,,,
706141,24,semupaisu,704248,2406203,,,浪費錢,,,,,
706142,24,semupalalj,704321#2404371,2406204,,,去羽毛,,,,,
706143,24,semupu,,2406205,,B,讀書,生活作息,,,,
706143,24,semupu,,2406206,,B,讀,30生活作息,,,,
706144,24,semupulju,,2406207,,,除喪,,,,,
706145,24,semupusupu,706598#2406636,2406208,,,正在讀書,,,,,
706145,24,semupusupu,706598#2406637,2406209,,,正在數算,,,,,
706146,24,semuqaca,704993,2406210,,,喝多,,,,,
706147,24,semuqadjai,705013,2406211,,,解開繩子,,,,,
706149,24,semuqayav,705171,2406212,,,逾越,,,,,
706150,24,semuqelam,706600,2406213,,,令人討厭,,,,,
706151,24,semuqeljev,705203,2406214,,B,開啟,,,,,
706153,24,semurabu,706605,2406215,,,舖設水泥,,,,,
706154,24,semuram,706606,2406216,,,令人失望的,,,,,
706155,24,semusu,706611#2406650,2406217,,,探索認定,,,,,
706156,24,semusuq,706612,2406218,,,寄送,,,,,
706157,24,semutj,706158,2406219,,,窒息,,,,,
706158,24,semutj-,PAN31020,2406220,,,具有｢停止呼吸｣之意,,,,,
706159,24,semutjaljupun,707043,2406221,,,脫帽,,,,,
706162,24,senai,706163,2406222,,,詞,,,,,
706163,24,senai-,,2406223,,,具有｢歌曲｣之意,,,,,
706164,24,senav-,PAN28202,2406224,,,具有清洗之意,,,,,
706165,24,senavalj,,2406225,,,南排灣族,,,,,
706166,24,senavanin,706163,2406226,,,清洗,,,,,
706167,24,senay,,2406227,,I,歌,聲音,,,,
706167,24,senay,,2406228,,I,歌曲,23聲音,,,,
706168,24,senema,704054,2406229,,,哪裡人,,,,,
706169,24,sengac-,,2406230,,,具有｢討厭｣之意,,,,,
706170,24,sengacan,706169,2406231,,,不在乎,,,,,
706172,24,sengesengan,,2406232,,,工作,,,,,
706173,24,sengkunglu,702436,2406233,,,省公路（道）,,,,,
706174,24,sengseng-,,2406234,,,具有｢工作、製作｣之意,,,,,
706175,24,sengsengan,706174,2406235,,,工作；職業,,,,,
706175,24,sengsengan,706174,2406236,,,工作,,,,,
706175,24,sengsengan,706174,2406237,,,職業,,,,,
706176,24,sengsengan i tjuma’,,2406238,,,家務事,肢體動作,,,,
706177,24,sepacengceng,700505,2406239,,,適逢,,,,,
706178,24,sepacevelj,700529,2406240,,,遭埋,,,,,
706179,24,sepadjiqes,700867,2406241,,,澆濕了,,,,,
706180,24,sepadria,,2406242,,,考上；選上,,,,,
706181,24,sepairang,704247,2406243,,,是漢人（閩南族群）,,,,,
706182,24,sepakacidilj,700548,2406244,,,落單,,,,,
706183,24,sepaljama,702727,2406245,,,延燒,,,,,
706184,24,sepaljavak,704347#2404407,2406246,,,分部在於…,,,,,
706185,24,sepaqaluqalu,705066,2406247,,,台東排灣族,,,,,
706186,24,sepaqudjalj,705442,2406248,,,被雨淋,,,,,
706187,24,sepasaliv,,2406249,,,犯錯,,,,,
706188,24,sepatj,PAN28187,2406250,,B,四,01數字計量,,,,
706188,24,sepatj,,2406251,,B,四朵,01數字計量,,,,
706189,24,sepatj a pulu’,,2406252,,B,四十,數字計量,,,,
706191,24,sepatjaqepuan,705320,2406253,,,肆堆,,,,,
706192,24,sepatjavatan,707556,2406254,,,四元,,,,,
706193,24,sepelaqut,704637,2406255,,,滑倒,,,,,
706194,24,sepelj,,2406256,,,逗弄、捉弄（指無聊的行為）,,,,,
706195,24,sepeljuq,704638,2406257,,,充滿,,,,,
706196,24,sepet-,,2406258,,,具有｢扭、抽｣之意,,,,,
706197,24,sepi,PAN28254,2406259,,I,夢；運氣,17宗教,,,,
706197,24,sepi,PAN28254,2406260,,I,夢,宗教,,,,
706198,24,sepu-,,2406261,,,感染,,,,,
706199,24,sepulingetj,704892,2406262,,,瀰漫,,,,,
706200,24,sepurpur,704944,2406263,,,忙碌的樣子,,,,,
706201,24,seqaljudj,705063,2406264,,,被沖走,,,,,
706202,24,seqazalj,705176,2406265,,,極端厲害,,,,,
706204,24,seqeledj,705195,2406266,,,不得再前行；止步,,,,,
706205,24,seqelicing,705197,2406267,,,過不去,,,,,
706206,24,seqeseq-,,2406268,,,具有涼乾之意,,,,,
706207,24,seqetit,705334,2406269,,,受委屈,,,,,
706208,24,seqetj-,,2406270,,,具有｢誠信、存｣之意,,,,,
706209,24,seqiladj,705355,2406271,,,跌坐在地,,,,,
706210,24,sequ,,2406272,,,氣味；嗅覺,,,,,
706211,24,seretjeg,,2406273,,,沉沒,,,,,
706213,24,serupaq,705703,2406274,,,踩到,,,,,
706214,24,sesazua,707969#2407991,2406275,,,更加…,,,,,
706216,24,setjaula,707109,2406276,,,落榜,,,,,
706217,24,setjelangalj,702496#2402480,2406277,,,向後仰；人仰馬翻,,,,,
706218,24,setjurudj,707317,2406278,,,脆弱,,,,,
706219,24,setu,,2406279,,,麻,,,,,
706220,24,setukez,,2406280,,B,勤勞,特徵,,,,
